train_no,train_name,source_station_name,destination_station_name,distance,timetotravel,Base_Fare,source_state,destination_state
12675.0,MAS-CBE KOVA,CHENNAI CENTRAL,COIMBATORE  .,508.368,9.183888889,594.2105886595668,Tamil Nadu,Unknown
12676.0,CBE-MAS KOVA,COIMBATORE  .,CHENNAI CENTRAL,507.141,8.9725,159.7903105912836,Unknown,Tamil Nadu
12677.0,SBC-ERS INTE,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),ERNAKULAM.,525.901,10.64888889,448.3597908915245,Unknown,Unknown
12678.0,ERS-SBC INTE,ERNAKULAM.,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),528.772,10.49583333,544.6539788371368,Unknown,Unknown
12679.0,MAS-CBE INTE,CHENNAI CENTRAL,COIMBATORE  .,508.368,9.183888889,126.69461851559495,Tamil Nadu,Unknown
12680.0,CBE-MAS INTE,COIMBATORE  .,CHENNAI CENTRAL,507.141,8.9725,495.2075935101944,Unknown,Tamil Nadu
12681.0,MAS CBE EXP,CHENNAI CENTRAL,COIMBATORE  .,508.368,9.183888889,539.6385737895181,Tamil Nadu,Unknown
12682.0,CHENNAI EXP,COIMBATORE  .,CHENNAI CENTRAL,507.141,8.9725,491.8736099480007,Unknown,Tamil Nadu
12683.0,ERS-SBC EXP,ERNAKULAM.,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),528.772,10.49583333,418.3297579277751,Unknown,Unknown
12684.0,SBC-ERS EXP,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),ERNAKULAM.,525.901,10.64888889,688.5139926471621,Unknown,Unknown
12685.0,MAS-MAQ EXP.,CHENNAI CENTRAL,MANGALORE CENTRAL,701.768,13.82916667,439.79179354478816,Tamil Nadu,Unknown
12686.0,MAQ-MAS EXP.,MANGALORE CENTRAL,CHENNAI CENTRAL,700.077,13.82138889,604.514895155516,Unknown,Tamil Nadu
12687.0,MDU-DDN/CDG,MADURAI,DEHRA DUN,2811.844,47.35777778,399.08386519876376,Unknown,Unknown
12688.0,DDN/CDG-MAS,DEHRA DUN,MADURAI,2857.737,47.68222222,601.9463339912047,Unknown,Unknown
12689.0,MAS-NCJ EXP.,CHENNAI CENTRAL,NAGERCOIL .,706.399,11.7175,176.53247050836046,Tamil Nadu,Unknown
12690.0,NCJ-MAS EXP,NAGERCOIL .,CHENNAI CENTRAL,704.426,11.4725,351.84597302180885,Unknown,Tamil Nadu
12691.0,MAS-SSPN EXP,CHENNAI CENTRAL,SRI SATYA SAI PRASANTI NILAYAM,428.035,9.106666667,565.5026708189589,Tamil Nadu,Unknown
12692.0,MAS-SSPN EXP,SRI SATYA SAI PRASANTI NILAYAM,CHENNAI CENTRAL,426.731,9.023888889,698.1109051486383,Unknown,Tamil Nadu
12693.0,MS-TN PEARL,CHENNAI EGMORE,TUTICORIN,602.708,9.836111111,604.1084491994563,Tamil Nadu,Unknown
12694.0,TN-MS PEARL,TUTICORIN,CHENNAI EGMORE,603.23,9.778055556,172.10520843619344,Unknown,Tamil Nadu
12695.0,MAS - TVC SU,CHENNAI CENTRAL,TRIVANDRUM CENTRAL,776.197,13.60944444,660.8609534616205,Tamil Nadu,Unknown
12696.0,TVC - MAS SU,TRIVANDRUM CENTRAL,CHENNAI CENTRAL,774.594,13.22222222,646.3168843380164,Unknown,Tamil Nadu
12697.0,MAS-TVC EXP.,CHENNAI CENTRAL,TRIVANDRUM CENTRAL,776.197,13.60944444,250.99433634655577,Tamil Nadu,Unknown
12698.0,TVC-MAS EXP,TRIVANDRUM CENTRAL,CHENNAI CENTRAL,774.594,13.22222222,74.07443126257661,Unknown,Tamil Nadu
12701.0,CSMT-HYB HUS,CST-MUMBAI,HYDERABAD DECCAN,711.596,13.05916667,170.6608665221567,Maharashtra,Telangana
12702.0,HYB-CSMT HUS,HYDERABAD DECCAN,CST-MUMBAI,711.361,13.23805556,355.96601002251265,Telangana,Maharashtra
12703.0,HWH-SC FALAK,HOWRAH .,SECUNDERABAD .,1485.759,26.89055556,320.97274597153853,Unknown,Unknown
12704.0,SC-HWH FALAK,SECUNDERABAD .,HOWRAH .,1486.315,26.91361111,276.29026053020664,Unknown,Unknown
12705.0,GNT-SC INTER,GUNTUR .,SECUNDERABAD .,276.012,5.819722222,180.30801759426168,Unknown,Unknown
12706.0,SC-GNT INTER,SECUNDERABAD .,GUNTUR .,274.211,5.643333333,466.4259596173805,Unknown,Unknown
12707.0,TPTY-NZM AP,TIRUPATI,HAZRAT NIZAMUDDIN,2131.895,37.58444444,316.00518115774315,Unknown,Unknown
12708.0,AP SAMPARK K,HAZRAT NIZAMUDDIN,TIRUPATI,2130.428,37.48694444,373.08984496899626,Unknown,Unknown
12709.0,GDR-SC SIMHA,GUDUR .,SECUNDERABAD .,497.95,8.961666667,78.08644952303295,Unknown,Unknown
12710.0,SC-GDR SIMHA,SECUNDERABAD .,GUDUR .,499.434,8.783055556,270.0219781088971,Unknown,Unknown
12711.0,BZA-MAS PINA,VIJAYWADA .,CHENNAI CENTRAL,455.002,8.022777778,310.8862921852088,Unknown,Tamil Nadu
12712.0,MAS-BZA PINA,CHENNAI CENTRAL,VIJAYWADA .,452.247,7.765,81.82374667298,Tamil Nadu,Unknown
12713.0,BZA-SC SATAV,VIJAYWADA .,SECUNDERABAD .,275.983,5.072222222,122.54339537786,Unknown,Unknown
12714.0,SC-BZA SATAV,SECUNDERABAD .,VIJAYWADA .,273.88,4.958611111,639.6610581050494,Unknown,Unknown
12715.0,NED-ASR SACH,NANDED,AMRITSAR .,1775.432,31.95972222,81.89418894211124,Unknown,Unknown
12716.0,ASR-NED SACH,AMRITSAR .,NANDED,1810.882,31.96888889,585.2449624033259,Unknown,Unknown
12717.0,VSKP-BZA RAT,VISAKHAPATNAM,VIJAYWADA .,345.832,6.434444444,617.7103496072232,Unknown,Unknown
12718.0,BZA-VSKP  RA,VIJAYWADA .,VISAKHAPATNAM,346.989,6.419444444,590.6985615167473,Unknown,Unknown
12719.0,AII-HYB  EXP,AJMER .,HYDERABAD DECCAN,1354.699,25.61972222,197.4611151559789,Unknown,Telangana
12720.0,HYB-AII EXP,HYDERABAD DECCAN,AJMER .,1340.605,25.41388889,229.6505094574117,Telangana,Unknown
12721.0,HYB-NZM DAKS,HYDERABAD DECCAN,HAZRAT NIZAMUDDIN,1553.057,28.34888889,343.76023571966425,Telangana,Unknown
12722.0,NZM-HYB DAKS,HAZRAT NIZAMUDDIN,HYDERABAD DECCAN,1553.246,28.40055556,488.33259191869695,Unknown,Telangana
12723.0,TELANGANA EX,HYDERABAD DECCAN,NEW DELHI,1559.624,28.47472222,612.6083393161858,Telangana,Delhi
12724.0,TELANGANA EX,NEW DELHI,HYDERABAD DECCAN,1562.111,28.56,108.44244314837492,Delhi,Telangana
12725.0,SIDHAGANAGA,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),DHARWAD,428.267,7.147777778,140.12507664696122,Unknown,Unknown
12726.0,SIDHAGANGA I,DHARWAD,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),428.829,7.316111111,297.7312738391353,Unknown,Unknown
12727.0,VSKP-HYB GOD,VISAKHAPATNAM,HYDERABAD DECCAN,617.714,11.20805556,593.145301220533,Unknown,Telangana
12728.0,HYB-VSKP GOD,HYDERABAD DECCAN,VISAKHAPATNAM,618.732,11.1275,587.631132319168,Telangana,Unknown
12729.0,PUNE-NED EXP,PUNE .,NANDED,499.335,8.649722222,559.2305014063293,Unknown,Unknown
12730.0,NED-PUNE EXP,NANDED,PUNE .,497.246,9.016388889,249.04962656946424,Unknown,Unknown
12731.0,TPTY-SC EXP,TIRUPATI,SECUNDERABAD .,565.963,10.10305556,328.6912897806265,Unknown,Unknown
12732.0,SC-TPTY EXP,SECUNDERABAD .,TIRUPATI,562.783,10.00972222,425.45079928822287,Unknown,Unknown
12733.0,TPTY-SC NARA,TIRUPATI,SECUNDERABAD .,565.963,10.10305556,394.34764307668615,Unknown,Unknown
12734.0,SC-TPTY NARA,SECUNDERABAD .,TIRUPATI,562.783,10.00972222,457.1997267750896,Unknown,Unknown
12735.0,SC-YPR GARIB,SECUNDERABAD .,YESVANTPUR .,575.588,9.788611111,317.4219176118738,Unknown,Unknown
12736.0,YPR-SC GARIB,YESVANTPUR .,SECUNDERABAD .,577.321,9.616666667,416.7684213449196,Unknown,Unknown
12737.0,COA-SC GOWTA,KAKINADA PORT,SECUNDERABAD .,496.861,9.398055556,140.32735514991745,Unknown,Unknown
12738.0,SC-COA GOWTA,SECUNDERABAD .,KAKINADA PORT,494.393,9.306666667,529.4929988696995,Unknown,Unknown
12739.0,VSKP-SC GARI,VISAKHAPATNAM,SECUNDERABAD .,620.687,11.25222222,316.2770582389249,Unknown,Unknown
12740.0,SC-VSKP GARI,SECUNDERABAD .,VISAKHAPATNAM,619.498,11.1575,695.2113181322261,Unknown,Unknown
12741.0,VSG-PNBE EXP,VASCO-DA-GAMA,PATNA .,1226.585876,15.33232345,210.25043505672983,Unknown,Unknown
12742.0,PNBE-VSG EXP,PATNA .,VASCO-DA-GAMA,1202.163795,15.02704744,108.95197927678738,Unknown,Unknown
12747.0,GNT-VKB PALA,GUNTUR .,VIKRABAD .,357.608,6.863055556,552.6224009257948,Unknown,Unknown
12748.0,VKB-GNT PALA,VIKRABAD .,GUNTUR .,357.348,6.657222222,246.50175370545503,Unknown,Unknown
12749.0,MTM EXP,MACHILIPATNAM,SECUNDERABAD .,345.749,6.413055556,691.7283073002967,Unknown,Unknown
12750.0,MACHILIPATNA,SECUNDERABAD .,MACHILIPATNAM,343.971,6.3075,92.73032363132758,Unknown,Unknown
12757.0,SC-SKZR EXP,SECUNDERABAD .,SIRPURKAGHAZ NAGAR,298.988,5.664166667,201.2047846482353,Unknown,Unknown
12758.0,SKZR-SC  EXP,SIRPURKAGHAZ NAGAR,SECUNDERABAD .,298.233,5.708611111,331.2412426506955,Unknown,Unknown
12759.0,MAS-HYB CHAR,CHENNAI CENTRAL,HYDERABAD DECCAN,628.863,11.49138889,261.4554460252719,Tamil Nadu,Telangana
12760.0,HYB-MAS CHAR,HYDERABAD DECCAN,CHENNAI CENTRAL,632.124,11.52888889,343.5454389244819,Telangana,Tamil Nadu
12761.0,TPTY-KRMR  E,TIRUPATI,KARIM NAGAR,668.638,12.41083333,497.8628531704072,Unknown,Unknown
12762.0,KRMR-TPTY EX,KARIM NAGAR,TIRUPATI,670.257,12.20138889,468.55852775604006,Unknown,Unknown
12763.0,TPTY-SC PADM,TIRUPATI,SECUNDERABAD .,565.963,10.10305556,440.364505545239,Unknown,Unknown
12764.0,SC-TPTY PADM,SECUNDERABAD .,TIRUPATI,562.783,10.00972222,375.50871124745066,Unknown,Unknown
12765.0,TPTY-AMI EXP,TIRUPATI,AMRAVATI,1085.615,18.63611111,87.38023119073675,Unknown,Unknown
12766.0,AMI-TPTY EXP,AMRAVATI,TIRUPATI,1062.258,18.70416667,219.64879549307392,Unknown,Unknown
12767.0,NED-SRC EXP,NANDED,SANTRAGACHI .,1447.606,27.98138889,507.7967915447937,Unknown,Unknown
12768.0,SRC-NED  EXP,SANTRAGACHI .,NANDED,1444.678,28.04166667,99.97000563377576,Unknown,Unknown
12769.0,TPTY-SC  SEV,TIRUPATI,SECUNDERABAD .,565.963,10.10305556,103.75609461175092,Unknown,Unknown
12770.0,SC-TPTY  SEV,SECUNDERABAD .,TIRUPATI,562.783,10.00972222,170.12330149972942,Unknown,Unknown
12771.0,SC-NGP  EXP,SECUNDERABAD .,NAGPUR .(CR),496.327,9.393611111,686.1434608059644,Unknown,Unknown
12772.0,NGP-SC EXP,NAGPUR .(CR),SECUNDERABAD .,496.62,9.607222222,117.47938437430766,Unknown,Unknown
12773.0,SHM-SC AC EX,SHALIMAR,SECUNDERABAD .,1717.293137,21.46616421,260.6811166349386,Unknown,Unknown
12774.0,SC-SHM AC  E,SECUNDERABAD .,SHALIMAR,1040.778401,13.00973002,89.30644763902689,Unknown,Unknown
12775.0,CCT-SC COCAN,KAKINADA TOWN,SECUNDERABAD .,491.873,9.243611111,160.49939170979906,Unknown,Unknown
12776.0,SC-CCT COCAN,SECUNDERABAD .,KAKINADA TOWN,490.484,9.158888889,276.4785853566676,Unknown,Unknown
12777.0,UBL-KCVL EXP,HUBLI .,KOCHUVELI,1135.274,19.20083333,413.782689699303,Unknown,Unknown
12778.0,KCVL- UBL EX,KOCHUVELI,HUBLI .,1134.597,18.85694444,472.6586172472496,Unknown,Unknown
12779.0,GOA EXPRESS,VASCO-DA-GAMA,HAZRAT NIZAMUDDIN,1388.23069,17.35288362,173.4812663121345,Unknown,Unknown
12780.0,GOA EXPRESS,HAZRAT NIZAMUDDIN,VASCO-DA-GAMA,1174.890732,14.68613414,578.1753252899351,Unknown,Unknown
12781.0,SWARNA JAYAN,MYSORE .,HAZRAT NIZAMUDDIN,2221.508,37.12861111,512.5191384302502,Unknown,Unknown
12782.0,SWARNA JAYAN,HAZRAT NIZAMUDDIN,MYSORE .,2251.85,37.49055556,344.34835226835634,Unknown,Unknown
12783.0,VSKP-SC SUF,VISAKHAPATNAM,SECUNDERABAD .,620.687,11.25222222,307.99841749034414,Unknown,Unknown
12784.0,SC-VSKP AC W,SECUNDERABAD .,VISAKHAPATNAM,619.498,11.1575,441.8067639739903,Unknown,Unknown
12785.0,KCG-SBC EXP,KACHEGUDA,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),575.88,9.763888889,188.4001615723811,Unknown,Unknown
12786.0,SBC-KCG EXP,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),KACHEGUDA,575.539,9.510277778,352.97304684389684,Unknown,Unknown
12791.0,SC-DNR EXP,SECUNDERABAD .,DANAPUR,1458.868,26.85,462.1450842343563,Unknown,Unknown
12792.0,DNR-SC EXP,DANAPUR,SECUNDERABAD .,1459.907,26.81805556,685.5654681293684,Unknown,Unknown
12795.0,BZA-SC SUP E,VIJAYWADA .,SECUNDERABAD .,275.983,5.072222222,334.15223596271727,Unknown,Unknown
12796.0,SC-BZA SUP E,SECUNDERABAD .,VIJAYWADA .,273.88,4.958611111,567.6047774155244,Unknown,Unknown
12797.0,KCG-CTO VENK,KACHEGUDA,CHITTOOR,583.482,10.01916667,250.07104081941668,Unknown,Unknown
12798.0,CTO-KCG VENK,CHITTOOR,KACHEGUDA,584.364,10.07833333,655.5444258676353,Unknown,Unknown
12801.0,PURI-NDLS PU,PURI,NEW DELHI,1827.543,30.54333333,355.4433952565154,Unknown,Delhi
12802.0,NDLS-PURI PU,NEW DELHI,PURI,1830.478,30.68138889,614.5623195627537,Delhi,Unknown
12803.0,VSKP-NZM SWA,VISAKHAPATNAM,HAZRAT NIZAMUDDIN,1821.838,34.49583333,147.91195283071968,Unknown,Unknown
12804.0,VSKP SWRN J,HAZRAT NIZAMUDDIN,VISAKHAPATNAM,1842.997,34.36111111,545.6610075538351,Unknown,Unknown
12805.0,VSKP-SC JANM,VISAKHAPATNAM,SECUNDERABAD .,620.687,11.25222222,605.2406778626502,Unknown,Unknown
12806.0,SC-VSKP JANM,SECUNDERABAD .,VISAKHAPATNAM,619.498,11.1575,370.2600214843686,Unknown,Unknown
12807.0,VSKP-NZM SAM,VISAKHAPATNAM,HAZRAT NIZAMUDDIN,1821.838,34.49583333,179.04055610178648,Unknown,Unknown
12808.0,NZM-VSKP SAM,HAZRAT NIZAMUDDIN,VISAKHAPATNAM,1842.997,34.36111111,247.05519418541945,Unknown,Unknown
12809.0,CSMT HWH MAI,CST-MUMBAI,HOWRAH .,1897.538,33.20361111,269.4920287387801,Maharashtra,Unknown
12810.0,HWH CSMT MAI,HOWRAH .,CST-MUMBAI,1893.79,33.44194444,655.9464242099896,Unknown,Maharashtra
12811.0,LTT HTE EXPR,LOKMANYA TILAK TERMINUS,HATIA,1630.565,27.85222222,394.0128618438969,Unknown,Unknown
12812.0,HTE LTT EXPR,HATIA,LOKMANYA TILAK TERMINUS,1631.795,28.16138889,679.8213684028221,Unknown,Unknown
12813.0,HWH-TATA STE,HOWRAH .,TATANAGAR,277.156,5.6225,389.6236278595875,Unknown,Unknown
12814.0,TATA-HWH STE,TATANAGAR,HOWRAH .,275.884,5.663055556,144.64824130135983,Unknown,Unknown
12815.0,NANDAN KANAN,PURI,NEW DELHI,1827.543,30.54333333,581.8538549422618,Unknown,Delhi
12816.0,NANDAN KANAN,NEW DELHI,PURI,1830.478,30.68138889,685.75124055482,Delhi,Unknown
12817.0,HTE ANVT EXP,HATIA,ANAND VIHAR TERMINAL,1307.722,20.92277778,635.6521047200548,Unknown,Unknown
12818.0,ANVT HTE EXP,ANAND VIHAR TERMINAL,HATIA,1310.82,21.02888889,550.8386263108259,Unknown,Unknown
12819.0,BBS-NDLS SAM,BHUBANESWAR,ANAND VIHAR TERMINAL,1787.192,29.88694444,551.8137236296113,Unknown,Unknown
12820.0,ANVT-BBS SAM,ANAND VIHAR TERMINAL,BHUBANESWAR,1789.433,29.93388889,514.2948836452783,Unknown,Unknown
12821.0,HWH-BBS-PURI,HOWRAH .,PURI,471.868,9.144166667,643.3937828035188,Unknown,Unknown
12822.0,PURI-BBS-HWH,PURI,HOWRAH .,474.098,9.2875,367.607523331119,Unknown,Unknown
12823.0,DURG-NZM CG,DURG,HAZRAT NIZAMUDDIN,1252.781,21.98833333,268.3372702202699,Unknown,Unknown
12824.0,NZM-DURG CG,HAZRAT NIZAMUDDIN,DURG,1258.107,21.885,258.19679670742244,Unknown,Unknown
12825.0,RNC NDLS SAM,RANCHI,NEW DELHI,1291.496,20.84,168.5828048840581,Unknown,Delhi
12826.0,NDLS RNC SAM,NEW DELHI,RANCHI,1292.83,20.95916667,659.7019093251974,Delhi,Unknown
12827.0,HWH PRR EXPR,HOWRAH .,PURULIA .,246.59,6.234166667,266.4573099627212,Unknown,Unknown
12828.0,PRR HWH EXPR,PURULIA .,HOWRAH .,246.95,6.285277778,571.0622393547271,Unknown,Unknown
12829.0,CEN-BBS WEEK,CHENNAI CENTRAL,BHUBANESWAR,1225.144,21.16194444,429.6174455368862,Tamil Nadu,Unknown
12830.0,BBS-CEN WEEK,BHUBANESWAR,CHENNAI CENTRAL,1227.845,21.51138889,230.1457486280629,Unknown,Tamil Nadu
12831.0,BKSC-BBS GAR,BOKARO STEEL CITY,BHUBANESWAR,496.501,10.27944444,638.0741667018818,Unknown,Unknown
12832.0,BBS-BKSC GAR,BHUBANESWAR,BOKARO STEEL CITY,496.147,10.29333333,593.907524226189,Unknown,Unknown
12833.0,ADI -HOWRAH,AHMEDABAD,HOWRAH .,2050.204,36.98305556,374.5091517950653,Unknown,Unknown
12834.0,HOWRAH-AHMED,HOWRAH .,AHMEDABAD,2041.474,36.49861111,285.0505854979985,Unknown,Unknown
12835.0,HTE-YPR  BI-,HATIA,YESVANTPUR .,1858.891,34.52361111,592.4411635586447,Unknown,Unknown
12836.0,YPR-HTE BI-W,YESVANTPUR .,HATIA,1857.663,34.1675,350.0236204185651,Unknown,Unknown
12837.0,HOWRAH-PURI,HOWRAH .,PURI,471.868,9.144166667,560.0366681831739,Unknown,Unknown
12838.0,PURI-HWH EXP,PURI,HOWRAH .,474.098,9.2875,207.9750060198621,Unknown,Unknown
12839.0,HWH-MAS MAIL,HOWRAH .,CHENNAI CENTRAL,1662.226,29.85722222,380.83852527719887,Unknown,Tamil Nadu
12840.0,MAS-HWH MAIL,CHENNAI CENTRAL,HOWRAH .,1662.482,29.69138889,609.4278910425104,Tamil Nadu,Unknown
12841.0,HOWRAH-CHENN,HOWRAH .,CHENNAI CENTRAL,1662.226,29.85722222,114.9920194278196,Unknown,Tamil Nadu
12842.0,COROMANDEL E,CHENNAI CENTRAL,HOWRAH .,1662.482,29.69138889,228.97175004495523,Tamil Nadu,Unknown
12843.0,PUI-ADI S/F,PURI,AHMEDABAD,1703.253,34.07805556,159.29663590671916,Unknown,Unknown
12844.0,ADI-PURI S/F,AHMEDABAD,PURI,1710.366,33.98027778,697.616513370379,Unknown,Unknown
12845.0,BBS-YPR S/FA,BHUBANESWAR,BANGALORE CANTT.,1430.74,25.15333333,293.5882003353207,Unknown,Karnataka
12846.0,BHUBANESHWAR,BANGALORE CANTT.,BHUBANESWAR,1431.895,24.86111111,401.4526716118204,Karnataka,Unknown
12847.0,HWH-DGHA SUP,HOWRAH .,DIGHA FS,177.591,4.111111111,404.5254941594054,Unknown,Unknown
12848.0,DGHA-HWH SUP,DIGHA FS,HOWRAH .,180.584,4.194444444,275.7416664138823,Unknown,Unknown
12849.0,BSP - PUNE S,BILASPUR .,PUNE .,1153.066,18.69138889,291.599848390804,Unknown,Unknown
12850.0,PUNE - BSP S,PUNE .,BILASPUR .,1156.422,18.31666667,542.9476631507077,Unknown,Unknown
12851.0,BSP - MAS SF,BILASPUR .,CHENNAI CENTRAL,1351.1,25.94666667,75.57884034203545,Unknown,Tamil Nadu
12852.0,MAS - BSP SF,CHENNAI CENTRAL,BILASPUR .,1323.996,25.51611111,574.6992516609157,Tamil Nadu,Unknown
12853.0,DURG-BPL AMA,DURG,BHOPAL,586.517,11.39027778,240.8936734350779,Unknown,Unknown
12854.0,BPL-DURG AMA,BHOPAL,DURG,589.975,11.175,425.1035520884788,Unknown,Unknown
12855.0,BSP - NGP IN,BILASPUR .,NAGPUR .(CR),398.628,8.179722222,166.4921442571622,Unknown,Unknown
12856.0,NGP - BSP IN,NAGPUR .(CR),BILASPUR .,399.324,8.029166667,640.2554842515136,Unknown,Unknown
12857.0,TAMRALIPTA,HOWRAH .,DIGHA FS,177.591,4.111111111,334.61379310342005,Unknown,Unknown
12858.0,TAMRALIPTA,DIGHA FS,HOWRAH .,180.584,4.194444444,618.9820029661527,Unknown,Unknown
12859.0,HWH-CSMT,CST-MUMBAI,HOWRAH .,1897.538,33.20361111,674.809716516276,Maharashtra,Unknown
12860.0,HWH-CSMT GEE,HOWRAH .,CST-MUMBAI,1893.79,33.44194444,208.02357032876208,Unknown,Maharashtra
12861.0,VSKP-KZJ LIN,VISAKHAPATNAM,KAZIPET .,517.07,10.54,301.56385807181266,Unknown,Unknown
12862.0,KZJ-VSKP LIN,KAZIPET .,VISAKHAPATNAM,509.354,10.43083333,563.7190869507771,Unknown,Unknown
12863.0,HOWRAH YESVA,HOWRAH .,YESVANTPUR .,1874.561,33.61138889,364.26293713694815,Unknown,Unknown
12864.0,YPR HOWRAH E,YESVANTPUR .,HOWRAH .,1879.323,33.57972222,670.3442001283461,Unknown,Unknown
12865.0,HWH-PRR LALM,HOWRAH .,PURULIA .,246.59,6.234166667,623.005100016288,Unknown,Unknown
12866.0,PRR-HWH LALM,PURULIA .,HOWRAH .,246.95,6.285277778,173.9850628399308,Unknown,Unknown
12867.0,HWH-PDY WEEK,HOWRAH .,PONDICHERRY,1817.254,32.20888889,108.8384985682478,Unknown,Unknown
12868.0,PDY-HWH WKY,PONDICHERRY,HOWRAH .,1820.882,32.23694444,245.4566690429349,Unknown,Unknown
12869.0,CSMT-HWH WEE,CST-MUMBAI,HOWRAH .,1897.538,33.20361111,390.1260315387342,Maharashtra,Unknown
12870.0,HWH-CSTM WEE,HOWRAH .,CST-MUMBAI,1893.79,33.44194444,597.7145969280515,Unknown,Maharashtra
12871.0,HWH-TIG ISPA,HOWRAH .,TITLA GARH .,737.318,15.5475,558.2968963144693,Unknown,Unknown
12872.0,TIG-HWH ISPA,TITLA GARH .,HOWRAH .,739.194,15.55694444,163.98863117083295,Unknown,Unknown
12873.0,HTE-ANVT EXP,HATIA,ANAND VIHAR TERMINAL,1307.722,20.92277778,647.6032972703326,Unknown,Unknown
12874.0,ANVT HTE  EX,ANAND VIHAR TERMINAL,HATIA,1310.82,21.02888889,446.8898164249228,Unknown,Unknown
12875.0,PURI-NDLS NE,PURI,NEW DELHI,1827.543,30.54333333,71.3132971865351,Unknown,Delhi
12876.0,NDLS-PURI NE,NEW DELHI,PURI,1830.478,30.68138889,336.5059482744604,Delhi,Unknown
12877.0,RNC-NDLS GBR,RANCHI,NEW DELHI,1291.496,20.84,313.5381086472582,Unknown,Delhi
12878.0,NDLS RNC GBR,NEW DELHI,RANCHI,1292.83,20.95916667,463.8310112050732,Delhi,Unknown
12879.0,LTT-BBS BI-W,LOKMANYA TILAK TERMINUS,BHUBANESWAR,1592.11,27.33388889,421.8318986819471,Unknown,Unknown
12880.0,BBS-LTT BI-W,BHUBANESWAR,LOKMANYA TILAK TERMINUS,1588.962,27.52027778,501.5585341756423,Unknown,Unknown
12881.0,HWH-PURI GAR,HOWRAH .,PURI,471.868,9.144166667,536.4365501797957,Unknown,Unknown
12882.0,PURI-HWH GAR,PURI,HOWRAH .,474.098,9.2875,474.5259134187655,Unknown,Unknown
12883.0,SRC PURULIA,SANTRAGACHI .,PURULIA .,246.046,5.885555556,261.63412712408007,Unknown,Unknown
12884.0,PURULIA HWH,PURULIA .,HOWRAH .,246.95,6.285277778,347.1172034316375,Unknown,Unknown
12885.0,SHM-BJE  ARA,SHALIMAR,BHOJUDIH .,1750.384019,21.87980024,607.2726627467608,Unknown,Unknown
12886.0,BJE-SHM ARAN,BHOJUDIH .,SHALIMAR,1575.53402,19.69417525,411.3723936119925,Unknown,Unknown
12887.0,HWH-PURI S/F,HOWRAH .,PURI,471.868,9.144166667,507.9833401587204,Unknown,Unknown
12888.0,PURI-HWH S/F,PURI,HOWRAH .,474.098,9.2875,638.9966942880475,Unknown,Unknown
12889.0,TATA YPR EXP,TATANAGAR,YESVANTPUR .,1780.078,32.62166667,552.5255815979355,Unknown,Unknown
12890.0,YPR TATA EXP,YESVANTPUR .,TATANAGAR,1783.917,32.50638889,106.92094233618744,Unknown,Unknown
12891.0,BGY BBS EXPR,BANGRIPOSI,BHUBANESWAR,286.218,5.603611111,281.9388076299951,Unknown,Unknown
12892.0,BBS BGY EXPR,BHUBANESWAR,BANGRIPOSI,285.929,5.585,674.8709129268673,Unknown,Unknown
12893.0,BBS-BLGR S/F,BHUBANESWAR,BALANGIR,325.007,6.938055556,246.0992679401595,Unknown,Unknown
12894.0,BLGR-BBS S/F,BALANGIR,BHUBANESWAR,321.415,6.841111111,275.13611777539825,Unknown,Unknown
12895.0,HWH-PURI WEE,HOWRAH .,PURI,471.868,9.144166667,481.9472702086367,Unknown,Unknown
12896.0,PURI-HWH WEE,PURI,HOWRAH .,474.098,9.2875,538.0285021724243,Unknown,Unknown
12897.0,PDY-BBS WEEK,PONDICHERRY,BHUBANESWAR,1383.544,23.7075,631.1532882043099,Unknown,Unknown
12898.0,BBS-PDY S/F,BHUBANESWAR,PONDICHERRY,1382.873,23.86361111,328.68039461766364,Unknown,Unknown
12901.0,GUJARAT MAIL,MUMBAI CENTRAL,AHMEDABAD,533.139,10.40555556,512.4532795735537,Maharashtra,Unknown
12902.0,GUJARAT MAIL,AHMEDABAD,MUMBAI CENTRAL,533.817,10.52222222,160.092956380356,Unknown,Maharashtra
12903.0,GOLDENTEMPLE,MUMBAI CENTRAL,AMRITSAR .,1675.75,29.20833333,327.7736405444023,Maharashtra,Unknown
12904.0,GOLDN TEMPLE,AMRITSAR .,MUMBAI CENTRAL,1675.597,29.24638889,516.2374975988079,Unknown,Maharashtra
12905.0,PBR HOWRAH E,PORBANDAR,HOWRAH .,2424.781,43.455,521.6788794366847,Unknown,Unknown
12906.0,HWH PBR  OKH,HOWRAH .,PORBANDAR,2425.794,43.00138889,555.8235535912834,Unknown,Unknown
12907.0,BDTS SMPRK K,BANDRA TERMINUS,HAZRAT NIZAMUDDIN,1392.371,24.17694444,621.5590266223762,Unknown,Unknown
12908.0,MHRST SMPRK,HAZRAT NIZAMUDDIN,BANDRA TERMINUS,1429.793,24.03472222,563.7708288756759,Unknown,Unknown
